Time,Length
22.963861,87
22.964506,58
22.965494,194
22.97313,54
22.973927,801
22.979171,165
22.979187,165
22.979236,681
22.979736,66
22.979905,87
22.981145,58
22.98153,189
22.982158,54
22.984573,62
22.996592,66
22.996693,54
22.996905,571
23.004029,54
23.004171,62
23.005466,1466
23.005467,1466
23.005563,54
23.006022,1466
23.006023,1466
23.006024,1466
23.006024,1466
23.006024,1466
23.006025,1466
23.006051,54
23.006814,1466
23.006814,1466
23.006845,54
23.007843,1466
23.007844,1466
23.007845,1466
23.007845,1466
23.007845,1466
23.007846,1466
23.007846,541
23.007866,54
23.013992,54
23.03155,153
23.031789,92
23.031897,565
23.031915,79
23.0352,79
23.036011,421
23.03608,258
23.03622,70
23.036542,144
23.037415,66
23.038692,66
23.038852,54
23.039187,571
23.040341,95
23.040891,66
23.056115,1414
23.056354,1344
23.056458,54
23.058534,1392
23.060873,396
23.064968,583
23.09095,70
23.097992,54
23.099074,1466
23.099075,1466
23.099187,54
23.099411,503
23.101638,78
23.104632,72
23.106343,118
23.106572,146
23.107043,1466
23.107044,1466
23.107045,122
23.107179,1392
23.10733,1392
23.108294,78
23.108299,92
23.110546,120
23.111194,66
23.111858,1392
23.112184,1329
23.112345,298
23.113618,62
23.113661,54
23.113856,571
23.117487,62
23.117536,54
23.117902,571
23.121474,54
23.122772,129
23.123205,715
23.126858,655
23.127057,173
23.127098,54
23.127244,100
23.128046,100
23.145812,54
23.149689,54
23.155879,78
23.160949,1392
23.161269,70
23.161325,62
23.163541,504
23.166161,54
23.167759,113
23.167778,54
23.167939,85
23.171394,967
23.171487,54
23.183541,54
23.183953,571
23.186488,54
23.186504,1466
23.186505,751
23.189192,66
23.189281,54
23.189366,1454
23.189531,571
23.189772,1466
23.189773,1442
23.189858,54
23.1944,54
23.195751,1334
23.196127,1334
23.196128,1334
23.196166,54
23.220543,84
23.220779,64
23.224795,54
23.22606,847
23.233807,817
23.234113,128
23.234113,60
23.234297,70
23.235088,60
23.235546,70
23.264193,54
23.26423,54
23.26541,1466
23.265552,791
23.265642,1466
23.265643,709
23.265686,54
23.269521,212
23.269754,153
23.270002,484
23.270364,54
23.270432,1334
23.270433,268
23.270483,54
23.270789,54
23.274324,180
23.274474,963
23.275436,153
23.275783,414
23.280216,180
23.280425,153
23.280653,586
23.30848,83
23.315671,54
23.317695,189
23.318172,66
23.322009,82
23.322209,102
23.345883,105
23.346099,535
23.346099,246
23.346185,54
23.346473,92
23.346863,312
23.349006,1466
23.349007,746
23.350826,123
23.350857,54
23.351028,92
23.354826,312
23.360232,66
23.360314,54
23.360577,571
23.361368,1334
23.361399,54
23.361565,92
23.361629,132
23.401876,54
23.403478,54
23.404724,1450
23.404902,1450
23.404959,54
23.405194,1450
23.405196,1450
23.405269,54
23.405544,790
23.409677,66
23.411616,147
23.411862,153
23.412414,602
23.412517,220
23.424958,722
23.430146,54
23.433904,996
23.436808,103
23.44472,205
23.444838,166
23.446193,171
23.446926,216
23.44748,172
23.44757,188
23.447912,216
23.44814,254
23.453735,328
23.45392,120
23.453946,54
23.454039,92
23.454152,478
23.454153,66
23.454205,54
23.45705,84
23.457095,261
23.463076,54
23.464666,181
23.465208,66
23.474656,54
23.499918,62
23.511796,66
23.511928,54
23.512656,571
23.513099,213
23.515413,306
23.515493,60
23.515711,70
23.519577,1454
23.522668,54
23.522669,1403
23.522669,847
23.522787,54
23.523495,1466
23.52383,683
23.523831,913
23.523881,54
23.525036,847
23.525093,54
23.533052,183
23.537152,290
23.541968,54
23.555476,54
23.557918,207
23.558537,92
23.560728,84
23.566342,183
23.566907,66
23.56995,1454
23.570265,1418
23.570332,54
23.570605,635
23.573778,66
23.573859,54
23.574161,571
23.576661,204
23.577752,54
23.577913,1466
23.578206,1466
23.578265,54
23.578346,1326
23.579172,1316
23.579192,54
23.58134,180
23.581655,1466
23.581656,1108
23.586728,328
23.590838,54
23.597619,54
23.601516,847
23.607044,54
23.609698,1323
23.613636,54
23.614802,196
23.616265,852
23.62325,247
23.623385,203
23.626717,54
23.635005,380
23.644004,129
23.644419,939
23.650679,54
23.653518,190
23.656534,72
23.662259,249
23.662768,66
23.694524,54
23.700433,811
23.700433,54
23.70063,58
23.700713,54
23.701792,571
23.708934,54
23.711789,852
23.716823,203
23.727541,876
23.735468,54
23.735782,1354
23.735785,1354
23.735786,316
23.735882,54
23.741444,54
23.745201,180
23.745489,1466
23.74549,1466
23.745491,1466
23.745491,1466
23.745492,1466
23.745492,1466
23.745492,293
23.751475,54
23.757981,196
23.761028,74
23.768393,54
23.768407,90
23.768992,66
23.780271,312
23.782819,54
23.789457,1354
23.789457,1354
23.789548,54
23.789662,66
23.789708,54
23.789743,1354
23.789744,306
23.789758,54
23.789969,571
23.798507,54
23.809884,87
23.810654,54
23.811771,1466
23.812031,1466
23.812051,54
23.812195,161
23.815214,118
23.815348,146
23.815857,620
23.815919,103
23.816495,66
23.818208,252
23.833213,634
23.833214,85
23.833447,54
23.833853,85
23.836798,66
23.836855,54
23.837245,571
23.840651,54
23.8432,876
23.855336,54
23.855518,54
23.859255,246
23.862027,79
23.863075,380
23.866242,146
23.866797,66
23.879069,261
23.879187,128
23.879187,85
23.879187,93
23.879283,54
23.879482,93
23.88413,54
23.885494,1466
23.885495,1466
23.885593,54
23.885734,297
23.888672,118
23.888861,146
23.88919,874
23.899413,54
23.902804,54
23.909057,54
23.910307,634
23.910308,85
23.910342,54
23.910627,85
23.911401,66
23.911456,54
23.911855,571
23.920738,212
23.931365,54
23.936258,54
23.939167,851
23.951101,392
23.951102,441
23.951249,54
23.951353,93
23.951977,93
23.956254,54
23.956614,1466
23.956615,1466
23.956686,54
23.956788,1122
23.961459,207
23.964349,173
23.964481,172
23.965246,1392
23.967261,697
23.967709,172
23.967791,172
23.967871,172
23.967938,172
23.968025,87
23.96808,54
23.968976,173
23.969095,173
23.969337,173
23.969451,173
23.971793,180
23.971985,54
23.97292,195
23.973503,257
23.97352,66
23.97404,89
23.974788,266
23.974914,266
23.974943,54
23.975002,54
23.975961,89
23.97636,266
23.976361,266
23.976415,54
23.977418,266
23.978227,89
23.978813,266
23.98001,89
23.980019,54
23.983039,266
23.983956,89
23.98548,266
23.985558,54
23.985934,89
23.986009,266
23.986559,89
23.988036,85
23.990009,54
24.002312,54
24.011466,78
24.01407,54
24.015117,60
24.015288,99
24.015344,54
24.016037,1466
24.016038,1466
24.016039,1466
24.01604,722
24.017052,1392
24.017052,1392
24.018675,1392
24.024126,1466
24.024128,1466
24.024129,1466
24.024129,255
24.024405,222
24.026627,86
24.028319,80
24.029654,127
24.029743,227
24.029795,54
24.029902,54
24.029988,233
24.030129,93
24.030174,54
24.031198,54
24.031257,93
24.035711,250
24.036265,66
24.036723,128
24.037383,66
24.040362,1466
24.04049,1466
24.040576,54
24.04071,62
24.040806,54
24.041207,571
24.041937,141
24.04306,1100
24.043296,615
24.043312,54
24.048457,54
24.050908,120
24.050954,120
24.050972,120
24.05099,120
24.055316,66
24.055393,54
24.055612,571
24.061562,54
24.063156,971
24.064339,78
24.066843,1392
24.067156,70
24.06815,210
24.070899,66
24.070982,54
24.071259,571
24.07155,76
24.073487,153
24.073837,577
24.079153,121
24.07975,66
24.081764,54
24.093544,1466
24.093545,1466
24.093631,54
24.094171,1326
24.094194,1039
24.094236,54
24.096751,128
24.096921,146
24.09722,589
24.103703,54
24.103731,54
24.105645,1454
24.105647,1454
24.105651,402
24.105763,54
24.105838,54
24.106171,1466
24.106171,1466
24.106207,54
24.106407,548
24.108781,54
24.111209,180
24.111986,118
24.112159,146
24.112321,350
24.115816,341
24.115817,341
24.115817,66
24.115817,181
24.115919,54
24.115965,54
24.11615,571
24.11625,85
24.116448,396
24.145685,225
24.145686,128
24.145781,54
24.145927,85
24.146217,85
24.147977,89
24.148029,54
24.148097,807
24.148851,1454
24.148851,1454
24.148853,1454
24.148853,1454
24.148853,1454
24.148854,1454
24.148855,1454
24.148855,1454
24.148921,54
24.149747,1454
24.149748,1454
24.149778,54
24.150559,1454
24.15056,1454
24.150607,54
24.150858,1454
24.150859,1454
24.150884,54
24.152462,1454
24.152463,1454
24.152507,54
24.152766,1454
24.152766,1454
24.152798,54
24.152914,54
24.152915,1454
24.152917,1454
24.152918,401
24.153012,54
24.153449,1454
24.15345,1454
24.153495,54
24.154286,1225
24.154287,1454
24.154288,76
24.154328,54
24.157608,54
24.161556,118
24.16179,146
24.162068,602
24.174765,54
24.175697,54
24.175909,60
24.17591,99
24.175963,54
24.17648,668
24.176621,144
24.178477,95
24.179114,95
24.184602,155
24.185083,66
24.186571,203
24.187213,66
24.194837,225
24.195066,128
24.195098,54
24.195197,85
24.196001,98
24.1973,66
24.197359,54
24.197584,571
24.205729,66
24.205809,54
24.20604,571
24.210423,54
24.213065,89
24.215837,194
24.215837,1454
24.215857,54
24.216238,1454
24.216238,1454
24.216253,54
24.217171,1454
24.217171,1454
24.217216,54
24.217329,1466
24.217329,1466
24.217392,54
24.217549,1454
24.217549,1454
24.217551,1454
24.217551,1454
24.217572,54
24.218754,1454
24.218755,1454
24.218802,54
24.218891,92
24.220241,1454
24.220242,1454
24.220306,54
24.220412,1454
24.220413,1454
24.220414,1454
24.220415,1454
24.220415,1454
24.220444,54
24.221298,1454
24.2213,1454
24.221383,54
24.221594,1454
24.22267,1454
24.222723,54
24.223002,1454
24.223002,1454
24.223004,1454
24.223004,1454
24.223042,54
24.224015,1454
24.224016,1454
24.224056,54
24.224308,1454
24.22442,54
24.225402,1454
24.225437,54
24.225484,1454
24.226031,1454
24.226032,1454
24.226033,1454
24.226033,1454
24.226034,420
24.226078,54
24.226112,54
24.226492,1454
24.226492,1454
24.226494,1454
24.226522,54
24.226883,180
24.227255,1454
24.227256,1454
24.227295,54
24.227656,568
24.227919,1454
24.228553,1454
24.228582,54
24.228972,1454
24.228973,1454
24.228974,1454
24.228975,1454
24.228997,54
24.235515,328
24.236524,349
24.236548,54
24.242083,123
24.2444,54
24.248339,632
24.249785,1454
24.249786,1454
24.249834,54
24.250058,1454
24.251026,1454
24.251042,54
24.251437,1454
24.251438,1454
24.251438,1454
24.251438,1454
24.251439,1454
24.251439,1446
24.251456,54
24.253772,1454
24.25379,1454
24.253815,54
24.256017,1454
24.256018,1454
24.256019,1454
24.256019,1454
24.256096,54
24.256493,1454
24.256493,1454
24.256495,1454
24.256495,1454
24.256537,54
24.257841,1454
24.257841,1454
24.257889,54
24.25835,1454
24.258351,1454
24.258352,1454
24.258352,1454
24.258353,1454
24.258353,1454
24.258354,1454
24.258354,1454
24.258355,1454
24.25841,54
24.260283,1454
24.260283,1454
24.260343,54
24.261988,1454
24.261989,1454
24.262033,54
24.262288,578
24.262301,54
24.262452,1454
24.262454,76
24.262454,54
24.262495,54
24.263634,1466
24.263635,1466
24.263683,54
24.26682,91
24.267519,123
24.271494,180
24.271838,568
24.289555,328
24.290004,54
24.290706,288
24.290745,357
24.290784,54
24.293829,131
24.305801,265
24.306236,265
24.306382,66
24.309379,92
24.312509,66
24.312568,54
24.312848,571
24.318739,131
24.319785,54
24.320982,1466
24.321202,1466
24.321232,54
24.321556,91
24.323593,89
24.323774,265
24.323804,54
24.327468,180
24.327848,570
24.330119,54
24.332828,360
24.333032,385
24.333053,54
24.36116,275
24.36137,275
24.361792,66
24.381624,66
24.381676,54
24.382206,571
24.400009,54
24.439091,1466
24.439091,1466
24.439092,91
24.439204,54
24.444926,180
24.445159,578
24.46156,80
24.466792,66
24.467937,376
24.47195,385
24.472051,54
24.486092,80
24.505645,78
24.506594,184
24.507087,184
24.507353,66
24.514853,176
24.516031,184
24.516124,1466
24.516125,1466
24.516126,120
24.516179,1466
24.516179,1466
24.51618,120
24.516226,1466
24.516227,1466
24.516227,120
24.516275,1466
24.516276,1466
24.516276,120
24.516324,633
24.520476,54
24.523185,122
24.553662,66
24.553832,54
24.554157,571
24.563743,54
24.598292,1466
24.598293,1466
24.598339,54
24.5986,1466
24.598763,1351
24.598838,54
24.603963,147
24.604299,153
24.60449,431
24.639273,274
24.639356,92
24.639373,54
24.645731,54
24.64701,105
24.647338,123
24.647376,54
24.647529,92
24.648446,286
24.65062,181
24.693276,54
24.695616,387
24.708598,79
24.734017,79
24.734312,131
24.73506,66
24.7352,131
24.735968,54
24.75756,66
24.757675,54
24.758029,571
24.779842,54
24.781019,1466
24.78102,1466
24.781103,54
24.781325,1326
24.781571,834
24.781591,54
24.785215,118
24.785406,146
24.78575,578
24.795603,1354
24.808743,325
24.808963,325
24.808992,54
24.809222,110
24.809359,85
24.809383,85
24.811079,1466
24.811099,54
24.811172,116
24.811646,1466
24.811648,1466
24.811648,1466
24.811649,1466
24.811717,54
24.828546,89
24.829723,223
24.82975,54
24.830893,1466
24.830936,54
24.830993,1466
24.831303,1466
24.831304,1466
24.831305,1466
24.831305,1466
24.831334,54
24.835048,1466
24.835048,1466
24.835074,54
24.835431,1466
24.835431,1466
24.835432,1466
24.835433,1466
24.835433,1466
24.835433,727
24.835453,54
24.941041,66
25.324436,82
25.324579,102
25.411037,92
25.411212,92
25.411434,95
25.411464,92
25.411475,92
25.411536,75
25.411549,72
25.411666,92
25.411752,72
25.720867,179
25.729107,1466
25.729108,1466
25.729109,1466
25.729109,386
25.733549,54
25.816322,340
25.816978,89
25.825518,85
25.825876,95
25.825877,92
25.825878,92
25.825942,75
25.825943,72
25.82602,72
25.865672,54
26.164403,92
26.164465,92
26.164495,92
26.234784,87
26.260097,87
26.270706,119
26.270707,119
26.271421,66
26.35429,66
26.354365,54
26.354657,571
26.438344,54
26.439378,1466
26.439501,1466
26.439529,54
26.439817,1466
26.439891,1077
26.439937,54
26.446623,180
26.446863,153
26.447134,527
26.447253,1321
26.487142,66
26.527609,328
26.528045,132
26.528087,54
26.528296,92
26.528576,1036
26.529067,92
26.529128,54
26.651071,54
26.917101,92
26.917157,92
26.91719,92
27.227487,1466
27.227488,1466
27.227489,1466
27.227489,411
27.227941,1466
27.227942,1466
27.227942,1466
27.227943,411
27.344724,54
27.475971,1100
27.475973,1100
27.476045,54
27.477032,1466
27.477032,734
27.477033,1100
27.477033,1466
27.477034,1466
27.477034,1466
27.477035,1048
27.477035,1466
27.477035,1466
27.477036,1466
27.477036,1466
27.477037,1466
27.477038,1362
27.477038,1466
27.477039,1466
27.477039,1466
27.47704,1466
27.47704,1466
27.47704,1466
27.477041,1466
27.477041,1466
27.477041,1466
27.477042,1466
27.477042,1466
27.477043,1466
27.477044,1466
27.477044,89
27.477045,89
27.477167,66
27.761871,92
27.762275,84
27.76244,64
27.763221,92
27.763391,84
27.763467,64
28.110348,93
28.11065,54
28.159615,1466
28.159616,1466
28.159618,1466
28.159618,411
28.159994,1466
28.159995,1466
28.159996,1466
28.159996,411
28.160565,1466
28.160565,1466
28.160566,1466
28.160566,411
28.160949,1466
28.16095,1466
28.16095,1466
28.16095,411
28.165423,54
28.169234,54
28.172135,78
28.1722,54
28.172235,84
28.172336,64
28.172371,54
28.173092,84
28.173164,64
28.217076,1100
28.217285,1100
28.21734,54
28.217525,1100
28.2179,1466
28.21792,734
28.21792,1466
28.21792,1466
28.217921,368
28.217982,54
28.21814,1466
28.21814,1466
28.218141,1466
28.218141,1466
28.218141,1466
28.218142,1466
28.218142,1466
28.218143,1466
28.218211,54
28.219034,1466
28.219035,1466
28.219065,54
28.21991,1466
28.21991,1466
28.219911,1466
28.219912,1466
28.219912,1466
28.219968,54
28.220992,1466
28.220993,1466
28.220994,1466
28.221022,54
28.221093,291
28.233776,1100
28.233803,54
28.234026,1100
28.234441,1466
28.234442,734
28.234442,1466
28.234443,1466
28.234443,1466
28.234443,1048
28.234512,54
28.234648,1466
28.234649,1466
28.234649,1466
28.23465,1466
28.23465,1466
28.234651,117
28.23469,54
28.256259,1100
28.25631,54
28.256374,1100
28.256631,1466
28.256652,54
28.256957,734
28.256957,1466
28.256958,1466
28.256958,368
28.256959,1466
28.256959,1466
28.25696,1466
28.25696,1466
28.256961,1466
28.256961,316
28.257007,54
28.257638,1466
28.257638,1466
28.257666,54
28.257991,1466
28.257993,1466
28.257995,1466
28.258023,54
28.25816,1035
28.258173,54
28.406776,75
28.414335,91
28.41504,66
28.415173,66
28.434975,66
28.434975,66
28.435036,54
28.435164,54
28.43547,571
28.435695,571
28.452408,54
28.454098,54
28.482552,1466
28.482995,1466
28.482996,1011
28.483043,54
28.483199,1466
28.4832,1466
28.483201,1010
28.483276,54
28.48665,118
28.487914,118
28.488174,54
28.488292,146
28.48854,284
28.488614,141
28.505669,634
28.506034,85
28.507212,450
28.507447,634
28.507508,54
28.507646,54
28.50854,1466
28.508627,54
28.508922,1466
28.508942,54
28.509065,1466
28.509066,1466
28.509066,1466
28.509067,1466
28.509067,1466
28.509099,54
28.509896,1466
28.509897,1466
28.509913,54
28.511426,1466
28.511426,1466
28.511427,1466
28.511428,1466
28.511476,54
28.512436,92
